"","id","block","trial_number","practice_trial","random_trial","opponent","training_condition","proposer_offer","receiver_offer","color","response_key","response","outcome","reaction_time"
"4314","id0167",1,22,0,1,"AI","training_receiver_others",8,2,"CornflowerBlue","j","reject",0,311
"4315","id0167",1,23,0,0,"human","training_receiver_others",6,4,"Orange","j","reject",0,351
"4316","id0167",1,24,0,0,"human","training_receiver_others",5,5,"Orange","f","accept",5,340
"4317","id0168",0,1,1,0,"practice","Practice",1,9,"black","f","accept",9,1212
"4318","id0168",0,2,1,0,"practice","Practice",9,1,"black","f","accept",1,771
"4319","id0168",1,1,0,0,"AI","training_receiver_others",4,6,"CornflowerBlue","f","accept",6,1658
"4320","id0168",1,2,0,0,"human","training_receiver_others",6,4,"Orange","j","reject",0,508
"4321","id0168",1,3,0,0,"human","training_receiver_others",7,3,"Orange","j","reject",0,688
"4322","id0168",1,4,0,0,"human","training_receiver_others",9,1,"Orange","j","reject",0,499
"4323","id0168",1,5,0,0,"AI","training_receiver_others",6,4,"CornflowerBlue","j","reject",0,528
"4324","id0168",1,6,0,0,"AI","training_receiver_others",5,5,"CornflowerBlue","f","accept",5,551
"4325","id0168",1,7,0,0,"AI","training_receiver_others",8,2,"CornflowerBlue","j","reject",0,349
"4326","id0168",1,8,0,0,"AI","training_receiver_others",7,3,"CornflowerBlue","j","reject",0,637
"4327","id0168",1,9,0,0,"AI","training_receiver_others",5,5,"CornflowerBlue","f","accept",5,542
"4328","id0168",1,10,0,0,"AI","training_receiver_others",9,1,"CornflowerBlue","j","reject",0,523
"4329","id0168",1,11,0,0,"AI","training_receiver_others",9,1,"CornflowerBlue","j","reject",0,445
